ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion,Ingresos_Brutos,Ingreso_Neto_Logistico,Coste_Envio_Relativo,Anio,Mes_Numero,Mes,Trimestre,Nivel_Satisfaccion,Indicador_Satisfaccion_Alta
ORD-1517,2025-10-12,CLI-433,Argentina,Tecnología,Monitor 4K Curved,221.44,1,19.24,App,5,221.44,202.2,0.086886,2025,10,2025-10,T4,Alta,1
ORD-1518,2025-01-12,CLI-447,Argentina,Tecnología,Smartphone Alpha,342.01,1,24.42,Tienda Física,3,342.01,317.59,0.071401,2025,1,2025-01,T1,Media,0
ORD-1519,2025-04-05,CLI-202,Chile,Estilo de Vida,Botella Térmica Inteligente,147.15,2,4.23,Tienda Física,5,294.3,290.07,0.014373,2025,4,2025-04,T2,Alta,1
ORD-1520,2025-10-29,CLI-227,España,Estilo de Vida,Mochila Ergonómica,53.71,1,8.12,Web,4,53.71,45.59,0.151182,2025,10,2025-10,T4,Alta,1
ORD-1521,2025-09-10,CLI-166,México,Tecnología,Auriculares Noise-Cancelling,423.74,2,31.37,Web,5,847.48,816.11,0.037016,2025,9,2025-09,T3,Alta,1
ORD-1522,2025-08-30,CLI-495,Colombia,Tecnología,Auriculares Noise-Cancelling,621.73,3,39.05,Web,2,1865.19,1826.14,0.020936,2025,8,2025-08,T3,Baja,0
ORD-1523,2025-02-04,CLI-439,España,Tecnología,Smartphone Alpha,627.83,1,38.03,App,5,627.83,589.8,0.060574,2025,2,2025-02,T1,Alta,1
ORD-1524,2025-08-03,CLI-373,Argentina,Tecnología,Smartwatch Series Z,190.69,2,19.53,Web,3,381.38,361.85,0.051209,2025,8,2025-08,T3,Media,0
ORD-1525,2025-12-03,CLI-324,Colombia,Estilo de Vida,Set de Teclado Mecánico,263.2,2,7.49,Web,5,526.4,518.91,0.014229,2025,12,2025-12,T4,Alta,1
ORD-1526,2025-03-31,CLI-330,Chile,Tecnología,Auriculares Noise-Cancelling,662.97,1,43.39,Web,4,662.97,619.58,0.065448,2025,3,2025-03,T1,Alta,1
ORD-1527,2025-09-21,CLI-137,España,Estilo de Vida,Set de Teclado Mecánico,45.7,1,4.01,Web,3,45.7,41.69,0.087746,2025,9,2025-09,T3,Media,0
ORD-1528,2025-04-03,CLI-224,Colombia,Tecnología,Smartwatch Series Z,790.89,2,52.89,Web,3,1581.78,1528.89,0.033437,2025,4,2025-04,T2,Media,0
ORD-1529,2025-03-31,CLI-120,Chile,Tecnología,Smartwatch Series Z,637.2,1,44.75,App,2,637.2,592.45,0.070229,2025,3,2025-03,T1,Baja,0
ORD-1530,2025-04-25,CLI-202,España,Tecnología,Laptop Pro 15,218.54,1,24.15,App,5,218.54,194.39,0.110506,2025,4,2025-04,T2,Alta,1
ORD-1531,2025-04-15,CLI-168,Colombia,Estilo de Vida,Lámpara LED Escritorio,145.76,1,3.36,Tienda Física,4,145.76,142.4,0.023052,2025,4,2025-04,T2,Alta,1
ORD-1532,2025-07-15,CLI-425,México,Estilo de Vida,Botella Térmica Inteligente,153.98,1,11.36,Web,2,153.98,142.62,0.073776,2025,7,2025-07,T3,Baja,0
ORD-1533,2025-11-10,CLI-360,España,Estilo de Vida,Lámpara LED Escritorio,156.41,2,6.2,App,2,312.82,306.62,0.01982,2025,11,2025-11,T4,Baja,0
ORD-1534,2025-04-24,CLI-334,Chile,Tecnología,Auriculares Noise-Cancelling,257.66,1,18.0,App,5,257.66,239.66,0.06986,2025,4,2025-04,T2,Alta,1
ORD-1535,2025-03-16,CLI-216,Argentina,Tecnología,Auriculares Noise-Cancelling,1012.32,1,58.06,Tienda Física,3,1012.32,954.26,0.057353,2025,3,2025-03,T1,Media,0
ORD-1536,2025-08-05,CLI-348,México,Estilo de Vida,Set de Teclado Mecánico,94.92,1,8.68,App,5,94.92,86.24,0.091445,2025,8,2025-08,T3,Alta,1
ORD-1537,2025-10-04,CLI-441,España,Tecnología,Smartphone Alpha,245.92,1,24.86,Web,3,245.92,221.06,0.10109,2025,10,2025-10,T4,Media,0
ORD-1538,2025-09-06,CLI-172,Argentina,Estilo de Vida,Mochila Ergonómica,256.1,1,3.16,App,4,256.1,252.94,0.012339,2025,9,2025-09,T3,Alta,1
ORD-1539,2025-06-13,CLI-488,México,Tecnología,Auriculares Noise-Cancelling,437.92,2,27.16,App,5,875.84,848.68,0.03101,2025,6,2025-06,T2,Alta,1
ORD-1540,2025-12-23,CLI-252,Colombia,Estilo de Vida,Botella Térmica Inteligente,121.93,2,4.13,App,2,243.86,239.73,0.016936,2025,12,2025-12,T4,Baja,0
ORD-1541,2025-07-11,CLI-249,Colombia,Tecnología,Auriculares Noise-Cancelling,782.37,2,47.34,Web,5,1564.74,1517.4,0.030254,2025,7,2025-07,T3,Alta,1
ORD-1542,2025-08-15,CLI-145,México,Estilo de Vida,Silla Gaming X,201.12,3,5.83,Web,3,603.36,597.53,0.009663,2025,8,2025-08,T3,Media,0
ORD-1543,2025-06-26,CLI-115,Chile,Estilo de Vida,Silla Gaming X,38.22,1,7.35,Tienda Física,3,38.22,30.87,0.192308,2025,6,2025-06,T2,Media,0
ORD-1544,2025-04-09,CLI-398,Argentina,Estilo de Vida,Lámpara LED Escritorio,89.04,1,4.41,App,4,89.04,84.63,0.049528,2025,4,2025-04,T2,Alta,1
ORD-1545,2025-02-05,CLI-358,México,Estilo de Vida,Set de Teclado Mecánico,295.62,1,5.63,Web,3,295.62,289.99,0.019045,2025,2,2025-02,T1,Media,0
ORD-1546,2025-04-06,CLI-216,España,Tecnología,Smartphone Alpha,1090.61,1,60.57,Tienda Física,5,1090.61,1030.04,0.055538,2025,4,2025-04,T2,Alta,1
ORD-1547,2025-06-01,CLI-179,España,Estilo de Vida,Silla Gaming X,168.24,1,7.22,Tienda Física,4,168.24,161.02,0.042915,2025,6,2025-06,T2,Alta,1
ORD-1548,2025-05-31,CLI-167,Argentina,Tecnología,Smartphone Alpha,262.58,1,22.36,App,4,262.58,240.22,0.085155,2025,5,2025-05,T2,Alta,1
ORD-1549,2025-07-09,CLI-146,España,Estilo de Vida,Set de Teclado Mecánico,70.36,1,4.12,Web,2,70.36,66.24,0.058556,2025,7,2025-07,T3,Baja,0
ORD-1550,2025-08-12,CLI-343,Chile,Tecnología,Laptop Pro 15,628.35,1,45.33,Tienda Física,3,628.35,583.02,0.072141,2025,8,2025-08,T3,Media,0
ORD-1551,2025-02-06,CLI-222,España,Tecnología,Auriculares Noise-Cancelling,869.93,1,50.76,Tienda Física,3,869.93,819.17,0.05835,2025,2,2025-02,T1,Media,0
ORD-1552,2025-09-25,CLI-173,Argentina,Estilo de Vida,Silla Gaming X,198.42,1,6.87,Web,5,198.42,191.55,0.034624,2025,9,2025-09,T3,Alta,1
ORD-1553,2025-07-02,CLI-480,España,Estilo de Vida,Set de Teclado Mecánico,265.55,1,9.64,Web,5,265.55,255.91,0.036302,2025,7,2025-07,T3,Alta,1
ORD-1554,2025-01-13,CLI-271,Colombia,Tecnología,Smartphone Alpha,420.01,1,33.19,Web,2,420.01,386.82,0.079022,2025,1,2025-01,T1,Baja,0
ORD-1555,2025-10-06,CLI-354,España,Estilo de Vida,Lámpara LED Escritorio,204.38,1,6.65,Web,5,204.38,197.73,0.032537,2025,10,2025-10,T4,Alta,1
ORD-1556,2025-08-05,CLI-197,España,Tecnología,Smartphone Alpha,995.77,1,55.56,App,2,995.77,940.21,0.055796,2025,8,2025-08,T3,Baja,0
ORD-1557,2025-12-21,CLI-284,España,Estilo de Vida,Set de Teclado Mecánico,293.8,3,11.68,App,5,881.4,869.72,0.013252,2025,12,2025-12,T4,Alta,1
ORD-1558,2025-12-27,CLI-492,Chile,Tecnología,Smartphone Alpha,509.34,2,40.28,App,2,1018.68,978.4,0.039541,2025,12,2025-12,T4,Baja,0
ORD-1559,2025-10-13,CLI-205,España,Tecnología,Smartphone Alpha,840.85,2,54.32,Web,4,1681.7,1627.38,0.032301,2025,10,2025-10,T4,Alta,1
ORD-1560,2025-09-30,CLI-102,México,Estilo de Vida,Lámpara LED Escritorio,124.22,1,9.78,Web,3,124.22,114.44,0.078731,2025,9,2025-09,T3,Media,0
ORD-1561,2025-03-03,CLI-453,Colombia,Tecnología,Monitor 4K Curved,512.01,2,34.5,Tienda Física,3,1024.02,989.52,0.033691,2025,3,2025-03,T1,Media,0
ORD-1562,2025-03-25,CLI-480,México,Tecnología,Monitor 4K Curved,808.11,1,45.69,Web,4,808.11,762.42,0.056539,2025,3,2025-03,T1,Alta,1
ORD-1563,2025-08-05,CLI-427,México,Tecnología,Laptop Pro 15,320.64,2,30.63,Tienda Física,5,641.28,610.65,0.047764,2025,8,2025-08,T3,Alta,1
ORD-1564,2025-12-08,CLI-388,Argentina,Estilo de Vida,Lámpara LED Escritorio,30.49,3,8.28,Web,5,91.47,83.19,0.090521,2025,12,2025-12,T4,Alta,1
ORD-1565,2025-07-06,CLI-472,España,Tecnología,Auriculares Noise-Cancelling,432.65,1,36.46,Web,4,432.65,396.19,0.084271,2025,7,2025-07,T3,Alta,1
ORD-1566,2025-01-19,CLI-216,España,Estilo de Vida,Botella Térmica Inteligente,189.35,1,9.65,App,5,189.35,179.7,0.050964,2025,1,2025-01,T1,Alta,1
ORD-1567,2025-06-26,CLI-265,Chile,Estilo de Vida,Set de Teclado Mecánico,298.8,1,7.32,App,5,298.8,291.48,0.024498,2025,6,2025-06,T2,Alta,1
ORD-1568,2025-04-10,CLI-249,España,Tecnología,Laptop Pro 15,765.55,1,48.2,Web,5,765.55,717.35,0.062961,2025,4,2025-04,T2,Alta,1
ORD-1569,2025-08-21,CLI-240,España,Tecnología,Laptop Pro 15,709.71,1,46.8,Web,2,709.71,662.91,0.065942,2025,8,2025-08,T3,Baja,0
ORD-1570,2025-03-17,CLI-133,Chile,Tecnología,Laptop Pro 15,966.88,1,55.55,Web,5,966.88,911.33,0.057453,2025,3,2025-03,T1,Alta,1
ORD-1571,2025-09-22,CLI-202,México,Tecnología,Auriculares Noise-Cancelling,238.42,1,26.77,Web,2,238.42,211.65,0.112281,2025,9,2025-09,T3,Baja,0
ORD-1572,2025-10-11,CLI-309,Colombia,Tecnología,Smartwatch Series Z,830.43,2,48.98,App,5,1660.86,1611.88,0.029491,2025,10,2025-10,T4,Alta,1
ORD-1573,2025-07-25,CLI-273,Colombia,Tecnología,Smartphone Alpha,497.46,3,32.36,Web,5,1492.38,1460.02,0.021683,2025,7,2025-07,T3,Alta,1
ORD-1574,2025-08-11,CLI-251,Colombia,Estilo de Vida,Silla Gaming X,81.87,1,11.33,Web,3,81.87,70.54,0.13839,2025,8,2025-08,T3,Media,0
ORD-1575,2025-02-21,CLI-445,España,Tecnología,Auriculares Noise-Cancelling,578.33,1,43.72,App,2,578.33,534.61,0.075597,2025,2,2025-02,T1,Baja,0
ORD-1576,2025-12-05,CLI-116,España,Estilo de Vida,Set de Teclado Mecánico,248.01,5,6.6,App,2,1240.05,1233.45,0.005322,2025,12,2025-12,T4,Baja,0
ORD-1577,2025-05-24,CLI-492,Argentina,Estilo de Vida,Botella Térmica Inteligente,282.54,2,10.43,Web,5,565.08,554.65,0.018458,2025,5,2025-05,T2,Alta,1
ORD-1578,2025-03-10,CLI-319,Colombia,Estilo de Vida,Set de Teclado Mecánico,38.71,1,4.35,App,1,38.71,34.36,0.112374,2025,3,2025-03,T1,Baja,0
ORD-1579,2025-04-09,CLI-488,Colombia,Tecnología,Auriculares Noise-Cancelling,300.22,1,20.15,Tienda Física,5,300.22,280.07,0.067117,2025,4,2025-04,T2,Alta,1
ORD-1580,2025-01-25,CLI-268,México,Estilo de Vida,Set de Teclado Mecánico,151.38,1,7.49,App,5,151.38,143.89,0.049478,2025,1,2025-01,T1,Alta,1
ORD-1581,2025-02-22,CLI-193,España,Tecnología,Smartphone Alpha,713.35,1,49.27,App,5,713.35,664.08,0.069068,2025,2,2025-02,T1,Alta,1
ORD-1582,2025-05-31,CLI-260,España,Tecnología,Monitor 4K Curved,182.91,1,15.34,Tienda Física,5,182.91,167.57,0.083866,2025,5,2025-05,T2,Alta,1
ORD-1583,2025-05-24,CLI-355,España,Tecnología,Laptop Pro 15,852.73,1,55.79,Web,5,852.73,796.94,0.065425,2025,5,2025-05,T2,Alta,1
ORD-1584,2025-02-26,CLI-391,España,Tecnología,Smartwatch Series Z,285.35,1,26.47,App,5,285.35,258.88,0.092763,2025,2,2025-02,T1,Alta,1
ORD-1585,2025-02-08,CLI-159,Argentina,Tecnología,Monitor 4K Curved,397.47,2,32.01,Web,4,794.94,762.93,0.040267,2025,2,2025-02,T1,Alta,1
ORD-1586,2025-04-19,CLI-378,México,Tecnología,Auriculares Noise-Cancelling,318.9,2,27.95,Web,5,637.8,609.85,0.043823,2025,4,2025-04,T2,Alta,1
ORD-1587,2025-06-30,CLI-337,España,Tecnología,Smartphone Alpha,526.66,1,36.63,App,5,526.66,490.03,0.069552,2025,6,2025-06,T2,Alta,1
ORD-1588,2025-02-11,CLI-133,Chile,Tecnología,Laptop Pro 15,767.3,2,52.71,Tienda Física,5,1534.6,1481.89,0.034348,2025,2,2025-02,T1,Alta,1
ORD-1589,2025-07-05,CLI-468,España,Tecnología,Smartwatch Series Z,1177.25,1,71.59,App,4,1177.25,1105.66,0.060811,2025,7,2025-07,T3,Alta,1
ORD-1590,2025-08-11,CLI-372,Chile,Tecnología,Auriculares Noise-Cancelling,721.31,1,46.58,Web,4,721.31,674.73,0.064577,2025,8,2025-08,T3,Alta,1
ORD-1591,2025-05-02,CLI-154,México,Tecnología,Auriculares Noise-Cancelling,947.5,2,54.43,Web,5,1895.0,1840.57,0.028723,2025,5,2025-05,T2,Alta,1
ORD-1592,2025-05-13,CLI-221,Argentina,Tecnología,Monitor 4K Curved,929.1,2,51.98,Web,4,1858.2,1806.22,0.027973,2025,5,2025-05,T2,Alta,1
ORD-1593,2025-06-12,CLI-208,España,Tecnología,Auriculares Noise-Cancelling,1101.21,1,61.33,Web,3,1101.21,1039.88,0.055693,2025,6,2025-06,T2,Media,0
ORD-1594,2025-08-03,CLI-419,Colombia,Tecnología,Auriculares Noise-Cancelling,545.07,1,41.49,Web,5,545.07,503.58,0.076119,2025,8,2025-08,T3,Alta,1
ORD-1595,2025-08-09,CLI-199,Argentina,Tecnología,Laptop Pro 15,704.47,1,42.24,Web,5,704.47,662.23,0.05996,2025,8,2025-08,T3,Alta,1
ORD-1596,2025-08-23,CLI-229,México,Estilo de Vida,Lámpara LED Escritorio,66.6,1,5.56,App,2,66.6,61.04,0.083483,2025,8,2025-08,T3,Baja,0
ORD-1597,2025-11-27,CLI-235,México,Estilo de Vida,Silla Gaming X,137.89,3,11.4,App,5,413.67,402.27,0.027558,2025,11,2025-11,T4,Alta,1
ORD-1598,2025-05-26,CLI-463,Chile,Estilo de Vida,Set de Teclado Mecánico,233.05,1,3.86,Web,3,233.05,229.19,0.016563,2025,5,2025-05,T2,Media,0
ORD-1599,2025-08-27,CLI-147,Colombia,Tecnología,Monitor 4K Curved,911.03,1,55.61,Web,5,911.03,855.42,0.061041,2025,8,2025-08,T3,Alta,1
ORD-1600,2025-03-17,CLI-220,España,Estilo de Vida,Silla Gaming X,278.87,2,3.14,Tienda Física,4,557.74,554.6,0.00563,2025,3,2025-03,T1,Alta,1
ORD-1601,2025-01-09,CLI-105,España,Estilo de Vida,Set de Teclado Mecánico,203.62,1,5.72,Web,3,203.62,197.9,0.028092,2025,1,2025-01,T1,Media,0
ORD-1602,2025-03-15,CLI-321,México,Tecnología,Auriculares Noise-Cancelling,1076.53,1,64.54,App,4,1076.53,1011.99,0.059952,2025,3,2025-03,T1,Alta,1
ORD-1603,2025-09-10,CLI-475,España,Estilo de Vida,Silla Gaming X,91.29,1,3.14,Web,2,91.29,88.15,0.034396,2025,9,2025-09,T3,Baja,0
ORD-1604,2025-08-18,CLI-462,Chile,Estilo de Vida,Botella Térmica Inteligente,299.96,1,3.02,Web,2,299.96,296.94,0.010068,2025,8,2025-08,T3,Baja,0
ORD-1605,2025-01-07,CLI-478,Argentina,Tecnología,Smartwatch Series Z,151.33,1,21.51,Web,5,151.33,129.82,0.14214,2025,1,2025-01,T1,Alta,1
ORD-1606,2025-06-23,CLI-404,España,Tecnología,Laptop Pro 15,978.39,2,60.74,App,5,1956.78,1896.04,0.031041,2025,6,2025-06,T2,Alta,1
ORD-1607,2025-05-21,CLI-152,España,Tecnología,Laptop Pro 15,308.98,2,28.43,Web,2,617.96,589.53,0.046006,2025,5,2025-05,T2,Baja,0
ORD-1608,2025-06-17,CLI-466,España,Tecnología,Smartwatch Series Z,223.93,1,19.75,Web,4,223.93,204.18,0.088197,2025,6,2025-06,T2,Alta,1
ORD-1609,2025-06-19,CLI-389,Colombia,Tecnología,Smartwatch Series Z,317.12,1,24.4,Web,3,317.12,292.72,0.076942,2025,6,2025-06,T2,Media,0
ORD-1610,2025-10-10,CLI-380,España,Tecnología,Laptop Pro 15,675.31,1,42.92,Web,2,675.31,632.39,0.063556,2025,10,2025-10,T4,Baja,0
ORD-1611,2025-05-02,CLI-339,Colombia,Tecnología,Auriculares Noise-Cancelling,168.99,1,17.45,App,5,168.99,151.54,0.103261,2025,5,2025-05,T2,Alta,1
ORD-1612,2025-07-13,CLI-320,Argentina,Tecnología,Auriculares Noise-Cancelling,350.1,3,27.13,Web,4,1050.3,1023.17,0.025831,2025,7,2025-07,T3,Alta,1
ORD-1613,2025-01-05,CLI-452,Colombia,Estilo de Vida,Botella Térmica Inteligente,280.3,1,3.59,App,3,280.3,276.71,0.012808,2025,1,2025-01,T1,Media,0
ORD-1614,2025-01-29,CLI-387,España,Estilo de Vida,Silla Gaming X,173.83,1,10.23,Web,4,173.83,163.6,0.058851,2025,1,2025-01,T1,Alta,1
ORD-1615,2025-06-14,CLI-341,Colombia,Estilo de Vida,Mochila Ergonómica,48.41,2,5.73,Tienda Física,5,96.82,91.09,0.059182,2025,6,2025-06,T2,Alta,1
ORD-1616,2025-12-05,CLI-148,México,Estilo de Vida,Silla Gaming X,209.81,3,9.32,App,4,629.43,620.11,0.014807,2025,12,2025-12,T4,Alta,1
ORD-1617,2025-05-16,CLI-407,España,Tecnología,Monitor 4K Curved,545.0,1,35.92,Tienda Física,4,545.0,509.08,0.065908,2025,5,2025-05,T2,Alta,1
ORD-1618,2025-12-31,CLI-214,España,Estilo de Vida,Set de Teclado Mecánico,101.32,3,11.4,Web,5,303.96,292.56,0.037505,2025,12,2025-12,T4,Alta,1
ORD-1619,2025-11-17,CLI-276,México,Tecnología,Smartphone Alpha,230.56,2,20.79,Tienda Física,4,461.12,440.33,0.045086,2025,11,2025-11,T4,Alta,1
ORD-1620,2025-12-08,CLI-487,España,Tecnología,Auriculares Noise-Cancelling,555.69,3,35.46,App,3,1667.07,1631.61,0.021271,2025,12,2025-12,T4,Media,0
ORD-1621,2025-05-25,CLI-121,México,Estilo de Vida,Silla Gaming X,93.05,1,8.81,Tienda Física,2,93.05,84.24,0.09468,2025,5,2025-05,T2,Baja,0
ORD-1622,2025-11-23,CLI-339,México,Tecnología,Smartphone Alpha,431.66,2,36.58,Web,5,863.32,826.74,0.042371,2025,11,2025-11,T4,Alta,1
ORD-1623,2025-08-05,CLI-240,México,Tecnología,Smartphone Alpha,631.12,1,46.01,Web,3,631.12,585.11,0.072902,2025,8,2025-08,T3,Media,0
ORD-1624,2025-10-28,CLI-300,Argentina,Estilo de Vida,Botella Térmica Inteligente,185.09,1,6.21,App,5,185.09,178.88,0.033551,2025,10,2025-10,T4,Alta,1
ORD-1625,2025-05-12,CLI-240,España,Tecnología,Auriculares Noise-Cancelling,702.06,1,47.28,Tienda Física,2,702.06,654.78,0.067345,2025,5,2025-05,T2,Baja,0
ORD-1626,2025-10-19,CLI-218,Chile,Tecnología,Smartphone Alpha,827.88,2,55.31,App,3,1655.76,1600.45,0.033405,2025,10,2025-10,T4,Media,0
ORD-1627,2025-03-11,CLI-235,México,Tecnología,Smartphone Alpha,913.63,1,57.02,Web,5,913.63,856.61,0.06241,2025,3,2025-03,T1,Alta,1
ORD-1628,2025-09-09,CLI-475,Chile,Tecnología,Laptop Pro 15,612.39,2,41.11,App,5,1224.78,1183.67,0.033565,2025,9,2025-09,T3,Alta,1
ORD-1629,2025-10-02,CLI-275,España,Tecnología,Monitor 4K Curved,464.21,1,35.69,Web,2,464.21,428.52,0.076883,2025,10,2025-10,T4,Baja,0
ORD-1630,2025-12-30,CLI-281,España,Tecnología,Smartphone Alpha,922.01,3,59.07,Web,3,2766.03,2706.96,0.021356,2025,12,2025-12,T4,Media,0
ORD-1631,2025-07-01,CLI-283,Colombia,Tecnología,Monitor 4K Curved,1144.94,1,69.92,App,5,1144.94,1075.02,0.061069,2025,7,2025-07,T3,Alta,1
ORD-1632,2025-06-16,CLI-145,España,Tecnología,Monitor 4K Curved,963.39,1,58.79,Web,4,963.39,904.6,0.061024,2025,6,2025-06,T2,Alta,1
ORD-1633,2025-04-01,CLI-222,Colombia,Estilo de Vida,Lámpara LED Escritorio,205.62,1,4.78,Tienda Física,4,205.62,200.84,0.023247,2025,4,2025-04,T2,Alta,1
ORD-1634,2025-07-21,CLI-288,Colombia,Tecnología,Laptop Pro 15,202.07,1,16.05,Web,2,202.07,186.02,0.079428,2025,7,2025-07,T3,Baja,0
ORD-1635,2025-12-12,CLI-144,México,Tecnología,Smartwatch Series Z,514.65,2,33.38,Tienda Física,5,1029.3,995.92,0.03243,2025,12,2025-12,T4,Alta,1
ORD-1636,2025-01-19,CLI-289,México,Tecnología,Auriculares Noise-Cancelling,424.47,2,35.69,Web,5,848.94,813.25,0.042041,2025,1,2025-01,T1,Alta,1
ORD-1637,2025-02-08,CLI-419,México,Estilo de Vida,Silla Gaming X,167.21,1,4.05,Web,4,167.21,163.16,0.024221,2025,2,2025-02,T1,Alta,1
ORD-1638,2025-05-06,CLI-410,España,Tecnología,Laptop Pro 15,667.02,1,46.72,Web,5,667.02,620.3,0.070043,2025,5,2025-05,T2,Alta,1
ORD-1639,2025-06-22,CLI-426,México,Tecnología,Smartwatch Series Z,615.89,1,44.71,Web,5,615.89,571.18,0.072594,2025,6,2025-06,T2,Alta,1
ORD-1640,2025-05-21,CLI-182,México,Tecnología,Laptop Pro 15,1033.16,1,57.02,Web,3,1033.16,976.14,0.05519,2025,5,2025-05,T2,Media,0
ORD-1641,2025-08-30,CLI-114,Argentina,Estilo de Vida,Mochila Ergonómica,257.52,1,10.19,Web,5,257.52,247.33,0.03957,2025,8,2025-08,T3,Alta,1
ORD-1642,2025-08-08,CLI-223,España,Tecnología,Laptop Pro 15,386.95,2,26.47,Web,5,773.9,747.43,0.034203,2025,8,2025-08,T3,Alta,1
ORD-1643,2025-05-06,CLI-425,España,Estilo de Vida,Set de Teclado Mecánico,261.05,1,5.09,Web,5,261.05,255.96,0.019498,2025,5,2025-05,T2,Alta,1
ORD-1644,2025-02-27,CLI-252,Chile,Tecnología,Auriculares Noise-Cancelling,632.94,1,42.72,Tienda Física,3,632.94,590.22,0.067495,2025,2,2025-02,T1,Media,0
ORD-1645,2025-05-28,CLI-151,México,Estilo de Vida,Mochila Ergonómica,163.27,1,4.3,Web,4,163.27,158.97,0.026337,2025,5,2025-05,T2,Alta,1
ORD-1646,2025-11-13,CLI-252,Argentina,Tecnología,Smartphone Alpha,898.67,2,53.6,Web,4,1797.34,1743.74,0.029822,2025,11,2025-11,T4,Alta,1
ORD-1647,2025-12-27,CLI-260,México,Tecnología,Monitor 4K Curved,349.43,3,30.66,Web,4,1048.29,1017.63,0.029248,2025,12,2025-12,T4,Alta,1
ORD-1648,2025-01-01,CLI-486,España,Tecnología,Smartwatch Series Z,818.66,2,55.68,Web,5,1637.32,1581.64,0.034007,2025,1,2025-01,T1,Alta,1
ORD-1649,2025-12-14,CLI-317,México,Estilo de Vida,Mochila Ergonómica,275.96,3,10.86,Web,1,827.88,817.02,0.013118,2025,12,2025-12,T4,Baja,0
ORD-1650,2025-07-09,CLI-111,Colombia,Tecnología,Smartphone Alpha,626.66,1,39.35,Tienda Física,3,626.66,587.31,0.062793,2025,7,2025-07,T3,Media,0
ORD-1651,2025-07-10,CLI-325,España,Tecnología,Monitor 4K Curved,1097.01,1,64.31,Tienda Física,4,1097.01,1032.7,0.058623,2025,7,2025-07,T3,Alta,1
ORD-1652,2025-11-08,CLI-233,Argentina,Tecnología,Auriculares Noise-Cancelling,1009.52,3,64.47,Tienda Física,3,3028.56,2964.09,0.021287,2025,11,2025-11,T4,Media,0
ORD-1653,2025-04-27,CLI-352,Colombia,Estilo de Vida,Botella Térmica Inteligente,225.34,1,4.8,App,2,225.34,220.54,0.021301,2025,4,2025-04,T2,Baja,0
ORD-1654,2025-05-14,CLI-138,Colombia,Estilo de Vida,Lámpara LED Escritorio,173.73,1,10.37,Tienda Física,4,173.73,163.36,0.05969,2025,5,2025-05,T2,Alta,1
ORD-1655,2025-02-27,CLI-410,España,Tecnología,Smartwatch Series Z,295.32,1,26.42,App,5,295.32,268.9,0.089462,2025,2,2025-02,T1,Alta,1
ORD-1656,2025-02-13,CLI-370,Argentina,Tecnología,Laptop Pro 15,622.29,2,43.68,Web,3,1244.58,1200.9,0.035096,2025,2,2025-02,T1,Media,0
ORD-1657,2025-06-22,CLI-187,Argentina,Tecnología,Smartwatch Series Z,1091.07,2,66.41,Web,4,2182.14,2115.73,0.030433,2025,6,2025-06,T2,Alta,1
ORD-1658,2025-06-09,CLI-356,España,Tecnología,Smartwatch Series Z,588.87,1,36.96,Web,4,588.87,551.91,0.062764,2025,6,2025-06,T2,Alta,1
ORD-1659,2025-06-22,CLI-385,Colombia,Estilo de Vida,Set de Teclado Mecánico,230.27,2,11.04,Web,3,460.54,449.5,0.023972,2025,6,2025-06,T2,Media,0
ORD-1660,2025-11-13,CLI-293,México,Tecnología,Smartwatch Series Z,408.67,2,26.07,App,5,817.34,791.27,0.031896,2025,11,2025-11,T4,Alta,1
ORD-1661,2025-10-30,CLI-384,España,Tecnología,Smartphone Alpha,394.85,1,33.39,App,4,394.85,361.46,0.084564,2025,10,2025-10,T4,Alta,1
ORD-1662,2025-05-29,CLI-125,España,Tecnología,Smartwatch Series Z,988.9,1,62.48,Web,4,988.9,926.42,0.063181,2025,5,2025-05,T2,Alta,1
ORD-1663,2025-03-21,CLI-389,España,Estilo de Vida,Set de Teclado Mecánico,247.44,1,5.65,App,4,247.44,241.79,0.022834,2025,3,2025-03,T1,Alta,1
ORD-1664,2025-08-01,CLI-249,España,Estilo de Vida,Mochila Ergonómica,280.73,1,7.91,Tienda Física,3,280.73,272.82,0.028177,2025,8,2025-08,T3,Media,0
ORD-1665,2025-07-22,CLI-484,España,Tecnología,Laptop Pro 15,1049.88,1,61.65,Web,3,1049.88,988.23,0.058721,2025,7,2025-07,T3,Media,0
ORD-1666,2025-09-09,CLI-165,España,Estilo de Vida,Lámpara LED Escritorio,230.08,1,3.32,App,4,230.08,226.76,0.01443,2025,9,2025-09,T3,Alta,1
ORD-1667,2025-08-17,CLI-352,Colombia,Estilo de Vida,Silla Gaming X,26.13,1,3.1,Web,5,26.13,23.03,0.118638,2025,8,2025-08,T3,Alta,1
ORD-1668,2025-06-13,CLI-141,Argentina,Tecnología,Laptop Pro 15,299.99,2,27.64,App,5,599.98,572.34,0.046068,2025,6,2025-06,T2,Alta,1
ORD-1669,2025-08-15,CLI-155,México,Estilo de Vida,Silla Gaming X,230.59,2,12.0,Web,4,461.18,449.18,0.02602,2025,8,2025-08,T3,Alta,1
ORD-1670,2025-05-27,CLI-287,España,Tecnología,Smartphone Alpha,334.36,3,23.49,Web,4,1003.08,979.59,0.023418,2025,5,2025-05,T2,Alta,1
