ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion
ORD-2208,2025-12-08,CLI-216,Chile,Estilo de Vida,Botella Térmica Inteligente,236.53,4,6.86,App,2
ORD-2209,2025-03-04,CLI-262,España,Tecnología,Laptop Pro 15,756.65,1,43.48,Web,3
ORD-2210,2025-07-08,CLI-100,España,Tecnología,Smartwatch Series Z,1061.89,1,61.93,Web,5
ORD-2211,2025-12-26,CLI-352,España,Tecnología,Smartwatch Series Z,778.05,5,48.26,Web,5
ORD-2212,2025-02-18,CLI-117,Argentina,Tecnología,Smartwatch Series Z,283.06,1,26.48,Web,5
ORD-2213,2025-11-23,CLI-423,Argentina,Estilo de Vida,Lámpara LED Escritorio,255.88,3,8.31,Tienda Física,3
ORD-2214,2025-09-14,CLI-358,México,Tecnología,Smartphone Alpha,859.23,1,48.84,App,3
ORD-2215,2025-08-12,CLI-350,México,Estilo de Vida,Botella Térmica Inteligente,95.62,1,7.02,Web,4
ORD-2216,2025-05-21,CLI-434,Chile,Tecnología,Monitor 4K Curved,621.43,2,39.37,Web,5
ORD-2217,2025-08-03,CLI-443,Chile,Tecnología,Smartwatch Series Z,1095.76,1,60.78,Web,5
ORD-2218,2025-07-30,CLI-492,España,Estilo de Vida,Set de Teclado Mecánico,139.81,1,9.82,Tienda Física,3
ORD-2219,2025-11-14,CLI-188,España,Tecnología,Smartwatch Series Z,532.51,2,33.93,Tienda Física,2
ORD-2220,2025-02-01,CLI-215,España,Tecnología,Smartwatch Series Z,855.69,1,48.11,App,5
ORD-2221,2025-06-07,CLI-112,Chile,Tecnología,Monitor 4K Curved,1013.92,1,61.1,Web,5
ORD-2222,2025-10-12,CLI-493,México,Estilo de Vida,Silla Gaming X,132.01,1,8.02,Web,4
ORD-2223,2025-11-01,CLI-129,España,Tecnología,Smartwatch Series Z,656.67,3,47.24,App,4
ORD-2224,2025-10-13,CLI-402,España,Tecnología,Smartphone Alpha,267.22,1,22.95,Tienda Física,4
ORD-2225,2025-05-24,CLI-265,España,Tecnología,Laptop Pro 15,1077.54,1,60.48,Web,4
ORD-2226,2025-01-19,CLI-327,Colombia,Tecnología,Monitor 4K Curved,927.04,1,57.63,Web,5
ORD-2227,2025-01-18,CLI-308,México,Estilo de Vida,Botella Térmica Inteligente,220.95,1,6.31,Web,5
ORD-2228,2025-09-14,CLI-123,España,Estilo de Vida,Silla Gaming X,57.84,1,10.05,Web,5
ORD-2229,2025-03-19,CLI-232,España,Estilo de Vida,Botella Térmica Inteligente,149.31,1,3.92,Web,5
ORD-2230,2025-06-24,CLI-114,Colombia,Estilo de Vida,Botella Térmica Inteligente,287.12,2,4.62,Tienda Física,5
ORD-2231,2025-07-13,CLI-105,España,Tecnología,Monitor 4K Curved,664.87,1,41.41,Web,2
ORD-2232,2025-04-23,CLI-308,Argentina,Estilo de Vida,Set de Teclado Mecánico,119.52,1,8.34,Tienda Física,4
ORD-2233,2025-04-24,CLI-255,Colombia,Tecnología,Smartwatch Series Z,970.56,1,55.04,Tienda Física,5
ORD-2234,2025-08-10,CLI-391,México,Tecnología,Laptop Pro 15,1089.27,1,66.61,App,1
ORD-2235,2025-06-15,CLI-397,Argentina,Tecnología,Monitor 4K Curved,1159.54,1,66.19,Tienda Física,3
ORD-2236,2025-11-15,CLI-342,Argentina,Tecnología,Monitor 4K Curved,554.29,5,41.08,App,5
ORD-2237,2025-05-12,CLI-185,Argentina,Tecnología,Auriculares Noise-Cancelling,242.12,2,25.49,Tienda Física,4
ORD-2238,2025-09-21,CLI-145,Argentina,Estilo de Vida,Botella Térmica Inteligente,217.38,2,5.64,Web,5
ORD-2239,2025-02-24,CLI-430,Chile,Tecnología,Laptop Pro 15,659.84,1,41.42,Tienda Física,5
ORD-2240,2025-12-25,CLI-283,Chile,Estilo de Vida,Set de Teclado Mecánico,260.52,4,9.25,Web,5
ORD-2241,2025-05-11,CLI-337,Argentina,Estilo de Vida,Botella Térmica Inteligente,52.55,1,6.17,Web,4
ORD-2242,2025-10-15,CLI-415,México,Tecnología,Laptop Pro 15,950.21,1,56.8,Web,5
ORD-2243,2025-09-23,CLI-308,España,Estilo de Vida,Set de Teclado Mecánico,270.25,1,11.22,Web,5
ORD-2244,2025-06-11,CLI-345,España,Estilo de Vida,Set de Teclado Mecánico,32.83,2,10.96,Tienda Física,4
ORD-2245,2025-03-28,CLI-120,España,Tecnología,Smartphone Alpha,757.65,1,46.53,Tienda Física,5
ORD-2246,2025-02-24,CLI-392,Colombia,Estilo de Vida,Mochila Ergonómica,57.56,1,9.8,Web,3
ORD-2247,2025-10-15,CLI-440,España,Estilo de Vida,Botella Térmica Inteligente,268.41,1,3.4,Web,5
ORD-2248,2025-06-27,CLI-411,España,Tecnología,Smartphone Alpha,1183.69,1,69.75,Web,4
ORD-2249,2025-12-15,CLI-154,España,Tecnología,Laptop Pro 15,356.65,3,22.99,Web,4
ORD-2250,2025-01-08,CLI-373,México,Tecnología,Monitor 4K Curved,415.38,1,28.88,Tienda Física,4
ORD-2251,2025-11-17,CLI-312,México,Estilo de Vida,Set de Teclado Mecánico,77.95,3,9.71,Web,4
ORD-2252,2025-11-09,CLI-310,España,Tecnología,Monitor 4K Curved,995.51,3,57.52,App,4
ORD-2253,2025-09-04,CLI-404,España,Tecnología,Auriculares Noise-Cancelling,1194.15,1,65.09,Tienda Física,5
ORD-2254,2025-11-19,CLI-233,Argentina,Tecnología,Monitor 4K Curved,600.79,2,42.58,App,5
ORD-2255,2025-09-12,CLI-244,México,Estilo de Vida,Silla Gaming X,215.93,1,4.01,Web,5
ORD-2256,2025-11-24,CLI-338,España,Estilo de Vida,Lámpara LED Escritorio,27.81,2,3.2,Tienda Física,1
ORD-2257,2025-02-23,CLI-191,España,Tecnología,Monitor 4K Curved,194.6,1,16.33,Web,5
ORD-2258,2025-09-06,CLI-244,Colombia,Estilo de Vida,Set de Teclado Mecánico,264.47,1,10.83,Web,5
ORD-2259,2025-08-27,CLI-295,México,Estilo de Vida,Lámpara LED Escritorio,75.3,2,7.23,Web,2
ORD-2260,2025-08-17,CLI-384,España,Estilo de Vida,Silla Gaming X,125.0,3,6.36,Tienda Física,5
ORD-2261,2025-03-08,CLI-421,España,Estilo de Vida,Lámpara LED Escritorio,53.97,3,11.69,Web,3
ORD-2262,2025-02-20,CLI-186,Colombia,Tecnología,Smartphone Alpha,382.67,1,31.7,Tienda Física,4
ORD-2263,2025-04-07,CLI-205,España,Tecnología,Monitor 4K Curved,455.01,3,31.15,Web,4
ORD-2264,2025-04-02,CLI-363,España,Estilo de Vida,Botella Térmica Inteligente,171.63,1,3.9,App,3
ORD-2265,2025-09-21,CLI-220,Chile,Estilo de Vida,Mochila Ergonómica,268.85,3,9.04,Web,5
ORD-2266,2025-10-18,CLI-475,España,Estilo de Vida,Set de Teclado Mecánico,233.36,1,8.07,App,5
ORD-2267,2025-04-06,CLI-378,España,Estilo de Vida,Mochila Ergonómica,29.08,3,10.28,App,2
ORD-2268,2025-03-29,CLI-335,Colombia,Estilo de Vida,Set de Teclado Mecánico,198.16,1,11.88,Web,5
ORD-2269,2025-03-19,CLI-234,España,Tecnología,Smartphone Alpha,598.01,2,41.25,Web,3
ORD-2270,2025-10-15,CLI-291,España,Tecnología,Smartphone Alpha,266.65,1,20.77,App,5
ORD-2271,2025-04-30,CLI-123,Colombia,Tecnología,Smartphone Alpha,503.81,1,33.15,Tienda Física,2
ORD-2272,2025-10-29,CLI-475,Argentina,Estilo de Vida,Set de Teclado Mecánico,212.32,2,6.76,App,4
ORD-2273,2025-06-14,CLI-328,España,Tecnología,Smartwatch Series Z,1049.4,2,64.69,App,2
ORD-2274,2025-07-01,CLI-496,España,Estilo de Vida,Silla Gaming X,91.79,1,9.61,Web,2
ORD-2275,2025-08-11,CLI-106,Colombia,Estilo de Vida,Mochila Ergonómica,113.97,1,10.71,App,5
ORD-2276,2025-11-07,CLI-190,Chile,Tecnología,Auriculares Noise-Cancelling,344.88,2,30.17,Tienda Física,3
ORD-2277,2025-01-07,CLI-403,España,Tecnología,Monitor 4K Curved,938.94,1,55.65,Web,2
ORD-2278,2025-11-26,CLI-446,México,Tecnología,Auriculares Noise-Cancelling,1036.58,3,65.28,Tienda Física,5
ORD-2279,2025-09-20,CLI-276,Argentina,Tecnología,Auriculares Noise-Cancelling,475.25,1,30.72,Web,2
ORD-2280,2025-06-10,CLI-297,España,Tecnología,Smartphone Alpha,249.74,1,20.69,App,5
ORD-2281,2025-05-31,CLI-440,México,Tecnología,Smartwatch Series Z,641.26,1,39.81,Web,2
ORD-2282,2025-03-26,CLI-112,España,Tecnología,Auriculares Noise-Cancelling,333.99,3,29.45,Web,5
ORD-2283,2025-05-27,CLI-294,España,Tecnología,Laptop Pro 15,1135.52,1,64.95,Web,5
ORD-2284,2025-04-22,CLI-306,Chile,Tecnología,Smartphone Alpha,600.19,1,43.71,Tienda Física,4
ORD-2285,2025-02-05,CLI-437,Chile,Tecnología,Smartphone Alpha,426.61,1,28.38,Tienda Física,4
ORD-2286,2025-10-12,CLI-294,México,Estilo de Vida,Set de Teclado Mecánico,292.92,1,6.96,App,4
ORD-2287,2025-07-07,CLI-166,México,Tecnología,Smartphone Alpha,505.61,1,37.85,Tienda Física,3
ORD-2288,2025-03-23,CLI-142,España,Estilo de Vida,Botella Térmica Inteligente,79.12,1,8.78,App,5
ORD-2289,2025-01-02,CLI-401,Colombia,Tecnología,Auriculares Noise-Cancelling,998.88,1,56.54,Web,5
ORD-2290,2025-10-30,CLI-172,España,Tecnología,Auriculares Noise-Cancelling,574.59,1,35.99,App,3
ORD-2291,2025-07-16,CLI-482,España,Tecnología,Smartphone Alpha,599.76,3,38.3,Tienda Física,4
ORD-2292,2025-01-11,CLI-281,México,Tecnología,Auriculares Noise-Cancelling,650.55,2,46.73,App,5
ORD-2293,2025-08-22,CLI-152,Colombia,Tecnología,Smartphone Alpha,204.31,1,17.33,Web,4
ORD-2294,2025-07-14,CLI-494,Argentina,Tecnología,Smartphone Alpha,815.9,1,53.52,App,4
ORD-2295,2025-04-29,CLI-178,España,Estilo de Vida,Silla Gaming X,38.69,1,6.15,Web,4
ORD-2296,2025-01-20,CLI-362,Argentina,Estilo de Vida,Silla Gaming X,258.66,3,6.94,Tienda Física,5
ORD-2297,2025-09-18,CLI-105,Argentina,Estilo de Vida,Botella Térmica Inteligente,46.07,2,7.26,App,4
ORD-2298,2025-10-20,CLI-155,Chile,Estilo de Vida,Mochila Ergonómica,292.83,3,5.95,Web,5
ORD-2299,2025-09-13,CLI-400,España,Estilo de Vida,Silla Gaming X,112.38,2,5.09,Tienda Física,1
ORD-2300,2025-08-10,CLI-444,España,Tecnología,Auriculares Noise-Cancelling,255.93,1,23.67,App,4
ORD-2301,2025-08-14,CLI-345,Chile,Tecnología,Smartphone Alpha,967.68,1,60.75,Web,2
ORD-2302,2025-02-22,CLI-490,México,Tecnología,Smartphone Alpha,490.23,2,34.71,Tienda Física,4
ORD-2303,2025-12-21,CLI-137,México,Tecnología,Smartwatch Series Z,993.25,3,60.78,App,4
ORD-2304,2025-12-08,CLI-184,Argentina,Tecnología,Smartphone Alpha,847.59,2,54.19,App,4
ORD-2305,2025-12-30,CLI-250,Colombia,Estilo de Vida,Lámpara LED Escritorio,191.06,3,6.94,App,4
ORD-2306,2025-10-07,CLI-227,México,Estilo de Vida,Mochila Ergonómica,89.18,1,11.47,Web,5
ORD-2307,2025-03-22,CLI-236,España,Estilo de Vida,Lámpara LED Escritorio,111.76,1,10.13,App,1
ORD-2308,2025-07-21,CLI-160,Chile,Tecnología,Auriculares Noise-Cancelling,394.22,1,30.88,Tienda Física,5
ORD-2309,2025-06-07,CLI-289,España,Tecnología,Laptop Pro 15,866.6,1,49.35,Web,3
ORD-2310,2025-04-30,CLI-214,España,Tecnología,Smartphone Alpha,659.77,1,41.34,App,5
ORD-2311,2025-02-28,CLI-173,España,Tecnología,Smartphone Alpha,646.75,2,47.02,Tienda Física,5
ORD-2312,2025-08-03,CLI-412,Colombia,Estilo de Vida,Mochila Ergonómica,61.68,1,10.92,Web,1
ORD-2313,2025-05-08,CLI-314,España,Estilo de Vida,Mochila Ergonómica,238.44,2,7.82,App,4
ORD-2314,2025-08-12,CLI-420,Argentina,Tecnología,Smartphone Alpha,1180.81,2,68.15,Web,4
ORD-2315,2025-07-28,CLI-489,Chile,Tecnología,Laptop Pro 15,830.79,1,52.24,Tienda Física,1
ORD-2316,2025-04-25,CLI-473,España,Tecnología,Smartphone Alpha,1006.33,3,61.5,App,5
ORD-2317,2025-07-28,CLI-221,España,Estilo de Vida,Silla Gaming X,235.41,1,9.88,Web,4
ORD-2318,2025-01-14,CLI-251,México,Estilo de Vida,Botella Térmica Inteligente,82.7,2,11.84,Web,5
ORD-2319,2025-01-09,CLI-477,México,Tecnología,Auriculares Noise-Cancelling,641.96,2,46.99,Web,5
ORD-2320,2025-02-09,CLI-173,España,Estilo de Vida,Botella Térmica Inteligente,266.94,1,10.71,Web,4
ORD-2321,2025-08-25,CLI-193,España,Tecnología,Laptop Pro 15,603.29,1,44.86,App,5
ORD-2322,2025-10-08,CLI-214,España,Tecnología,Laptop Pro 15,837.36,1,47.36,Web,3
ORD-2323,2025-12-25,CLI-213,Chile,Tecnología,Laptop Pro 15,982.89,2,55.65,Tienda Física,5
ORD-2324,2025-07-20,CLI-141,Argentina,Estilo de Vida,Lámpara LED Escritorio,242.24,1,3.58,App,3
ORD-2325,2025-09-03,CLI-226,Argentina,Estilo de Vida,Silla Gaming X,133.23,2,7.35,Web,4
ORD-2326,2025-10-05,CLI-480,Argentina,Tecnología,Smartwatch Series Z,310.29,1,28.82,Web,2
ORD-2327,2025-08-23,CLI-435,Colombia,Estilo de Vida,Silla Gaming X,103.32,2,11.21,Web,4
ORD-2328,2025-01-04,CLI-127,España,Tecnología,Laptop Pro 15,752.87,1,47.65,Web,5
ORD-2329,2025-06-03,CLI-338,Argentina,Estilo de Vida,Mochila Ergonómica,212.75,1,11.47,Tienda Física,4
ORD-2330,2025-01-29,CLI-135,México,Estilo de Vida,Set de Teclado Mecánico,172.27,2,5.07,App,3
ORD-2331,2025-04-19,CLI-135,Colombia,Tecnología,Auriculares Noise-Cancelling,195.74,3,16.96,Tienda Física,5
ORD-2332,2025-04-08,CLI-156,Argentina,Tecnología,Smartwatch Series Z,299.92,1,21.01,App,4
ORD-2333,2025-08-03,CLI-225,México,Estilo de Vida,Set de Teclado Mecánico,66.37,1,7.19,Tienda Física,4
ORD-2334,2025-10-20,CLI-331,España,Estilo de Vida,Botella Térmica Inteligente,42.33,1,6.82,Web,4
ORD-2335,2025-03-16,CLI-356,España,Tecnología,Monitor 4K Curved,1024.49,3,62.37,Web,1
ORD-2336,2025-11-22,CLI-414,México,Estilo de Vida,Set de Teclado Mecánico,216.12,3,5.78,Web,5
ORD-2337,2025-05-26,CLI-441,Argentina,Tecnología,Smartphone Alpha,642.01,1,41.35,Web,5
ORD-2338,2025-05-08,CLI-384,Colombia,Estilo de Vida,Botella Térmica Inteligente,84.86,1,4.23,App,5
ORD-2339,2025-12-07,CLI-330,México,Estilo de Vida,Mochila Ergonómica,212.42,2,6.15,Web,5
ORD-2340,2025-02-11,CLI-296,España,Estilo de Vida,Botella Térmica Inteligente,42.81,1,9.65,Web,3
ORD-2341,2025-12-22,CLI-210,Colombia,Tecnología,Smartwatch Series Z,884.69,3,50.17,Tienda Física,4
ORD-2342,2025-02-10,CLI-265,Chile,Estilo de Vida,Lámpara LED Escritorio,110.53,1,5.75,App,3
ORD-2343,2025-02-03,CLI-472,España,Tecnología,Auriculares Noise-Cancelling,573.39,1,37.41,Web,5
ORD-2344,2025-01-17,CLI-271,Colombia,Tecnología,Monitor 4K Curved,596.57,1,40.87,Tienda Física,4
ORD-2345,2025-06-14,CLI-432,España,Tecnología,Monitor 4K Curved,796.9,1,46.74,App,4
ORD-2346,2025-06-02,CLI-479,España,Tecnología,Monitor 4K Curved,844.85,1,54.45,Web,4
ORD-2347,2025-03-17,CLI-300,Argentina,Tecnología,Laptop Pro 15,255.93,1,23.85,App,4
ORD-2348,2025-03-28,CLI-182,Argentina,Tecnología,Monitor 4K Curved,1191.3,1,67.59,App,3
ORD-2349,2025-04-27,CLI-468,Argentina,Estilo de Vida,Set de Teclado Mecánico,138.07,2,9.05,App,3
ORD-2350,2025-12-28,CLI-254,España,Tecnología,Smartphone Alpha,725.01,3,46.2,App,1
ORD-2351,2025-12-08,CLI-296,Chile,Tecnología,Laptop Pro 15,256.13,5,25.83,Tienda Física,2
ORD-2352,2025-01-27,CLI-181,España,Tecnología,Auriculares Noise-Cancelling,1145.31,2,69.43,App,4
ORD-2353,2025-11-09,CLI-244,Argentina,Tecnología,Smartwatch Series Z,832.0,3,51.28,Web,4
ORD-2354,2025-10-14,CLI-237,España,Tecnología,Smartwatch Series Z,1059.55,1,66.88,Web,3
ORD-2355,2025-05-14,CLI-326,Argentina,Estilo de Vida,Mochila Ergonómica,62.23,1,4.4,App,5
ORD-2356,2025-08-07,CLI-462,Colombia,Tecnología,Smartwatch Series Z,402.34,3,28.7,App,4
ORD-2357,2025-06-17,CLI-268,Argentina,Tecnología,Smartwatch Series Z,714.82,1,47.93,App,4
ORD-2358,2025-04-08,CLI-419,México,Tecnología,Laptop Pro 15,862.27,3,55.75,Web,3
ORD-2359,2025-09-25,CLI-322,España,Estilo de Vida,Silla Gaming X,74.46,1,5.57,Web,5
ORD-2360,2025-08-25,CLI-288,México,Tecnología,Smartwatch Series Z,571.42,2,40.76,Web,5
ORD-2361,2025-11-05,CLI-229,España,Estilo de Vida,Set de Teclado Mecánico,113.35,3,3.93,App,5
ORD-2362,2025-06-22,CLI-167,Argentina,Estilo de Vida,Set de Teclado Mecánico,70.94,1,5.01,Web,3
ORD-2363,2025-07-09,CLI-348,Colombia,Estilo de Vida,Lámpara LED Escritorio,72.55,1,9.14,App,4
ORD-2364,2025-05-02,CLI-174,España,Estilo de Vida,Silla Gaming X,194.15,2,4.36,Tienda Física,4
ORD-2365,2025-02-15,CLI-401,Argentina,Estilo de Vida,Mochila Ergonómica,223.45,2,4.27,Web,4
ORD-2366,2025-03-05,CLI-483,España,Tecnología,Laptop Pro 15,608.45,3,36.35,App,4
ORD-2367,2025-05-10,CLI-189,México,Tecnología,Smartphone Alpha,793.66,1,46.41,Web,5
ORD-2368,2025-11-06,CLI-159,España,Estilo de Vida,Silla Gaming X,115.0,2,4.96,App,3
ORD-2369,2025-12-29,CLI-465,Argentina,Tecnología,Monitor 4K Curved,1119.33,3,68.45,App,4
ORD-2370,2025-07-12,CLI-244,España,Tecnología,Smartwatch Series Z,540.49,1,32.31,Web,5
ORD-2371,2025-11-03,CLI-223,México,Estilo de Vida,Botella Térmica Inteligente,208.52,3,7.63,App,5
ORD-2372,2025-06-30,CLI-384,Colombia,Tecnología,Auriculares Noise-Cancelling,809.01,1,54.8,Web,5
ORD-2373,2025-10-19,CLI-345,España,Estilo de Vida,Lámpara LED Escritorio,78.25,2,4.79,App,2
ORD-2374,2025-10-09,CLI-405,Colombia,Estilo de Vida,Silla Gaming X,25.03,1,3.16,App,4
ORD-2375,2025-01-29,CLI-270,Chile,Tecnología,Monitor 4K Curved,333.07,3,29.57,Web,5
ORD-2376,2025-05-29,CLI-314,España,Tecnología,Smartwatch Series Z,606.73,1,40.92,App,5
ORD-2377,2025-09-24,CLI-288,México,Tecnología,Monitor 4K Curved,489.85,1,34.31,Web,3
ORD-2378,2025-10-23,CLI-244,México,Tecnología,Smartwatch Series Z,337.54,1,31.7,Web,5
ORD-2379,2025-01-11,CLI-250,España,Tecnología,Smartwatch Series Z,1129.92,2,63.45,Web,2
ORD-2380,2025-06-13,CLI-278,Chile,Estilo de Vida,Lámpara LED Escritorio,127.66,1,6.76,App,4
ORD-2381,2025-04-23,CLI-490,México,Tecnología,Laptop Pro 15,401.8,3,34.01,App,5
ORD-2382,2025-07-06,CLI-489,España,Estilo de Vida,Botella Térmica Inteligente,172.84,2,7.43,App,4
ORD-2383,2025-10-22,CLI-139,Chile,Tecnología,Auriculares Noise-Cancelling,273.14,2,25.19,Tienda Física,5
ORD-2384,2025-08-20,CLI-260,España,Estilo de Vida,Set de Teclado Mecánico,225.73,2,7.78,Web,4
ORD-2385,2025-08-15,CLI-427,España,Tecnología,Smartwatch Series Z,703.31,3,45.7,App,3
ORD-2386,2025-11-06,CLI-118,España,Estilo de Vida,Mochila Ergonómica,243.55,2,11.66,Web,5
ORD-2387,2025-04-08,CLI-479,España,Tecnología,Smartphone Alpha,693.53,3,41.35,Web,4
ORD-2388,2025-02-24,CLI-488,Argentina,Tecnología,Smartwatch Series Z,161.51,1,21.94,Web,5
ORD-2389,2025-04-21,CLI-109,Chile,Estilo de Vida,Botella Térmica Inteligente,248.61,2,10.08,App,5
ORD-2390,2025-06-01,CLI-232,México,Estilo de Vida,Botella Térmica Inteligente,162.45,1,6.49,Web,5
ORD-2391,2025-09-03,CLI-244,España,Tecnología,Laptop Pro 15,410.94,1,31.68,Web,4
ORD-2392,2025-03-10,CLI-480,España,Tecnología,Smartwatch Series Z,505.4,2,36.85,App,3
ORD-2393,2025-11-08,CLI-176,Argentina,Estilo de Vida,Mochila Ergonómica,210.19,3,3.17,Web,5
ORD-2394,2025-10-16,CLI-276,México,Tecnología,Monitor 4K Curved,616.6,1,44.32,Web,5
ORD-2395,2025-09-07,CLI-101,España,Estilo de Vida,Silla Gaming X,171.78,3,7.07,Web,5
ORD-2396,2025-02-05,CLI-272,Argentina,Tecnología,Auriculares Noise-Cancelling,1169.56,3,72.31,Web,2
ORD-2397,2025-08-27,CLI-350,España,Estilo de Vida,Mochila Ergonómica,198.98,1,3.47,Tienda Física,2
ORD-2398,2025-05-28,CLI-113,España,Estilo de Vida,Mochila Ergonómica,46.08,2,6.2,Web,5
ORD-2399,2025-08-15,CLI-236,Chile,Tecnología,Auriculares Noise-Cancelling,1116.58,1,70.18,Web,4
ORD-2400,2025-09-01,CLI-333,Argentina,Estilo de Vida,Botella Térmica Inteligente,242.16,1,10.31,Web,5
ORD-2401,2025-12-03,CLI-330,España,Estilo de Vida,Mochila Ergonómica,180.52,3,8.74,Web,5
ORD-2402,2025-12-31,CLI-143,Colombia,Tecnología,Smartwatch Series Z,1176.04,3,69.62,App,3
ORD-2403,2025-07-20,CLI-450,México,Tecnología,Laptop Pro 15,345.31,1,24.81,Web,2
ORD-2404,2025-06-03,CLI-419,México,Tecnología,Auriculares Noise-Cancelling,714.2,1,45.15,Tienda Física,5
ORD-2405,2025-03-14,CLI-160,Colombia,Tecnología,Monitor 4K Curved,1107.38,2,62.12,Web,3
ORD-2406,2025-07-20,CLI-376,España,Tecnología,Auriculares Noise-Cancelling,495.74,1,31.19,App,3
ORD-2407,2025-10-23,CLI-270,Colombia,Tecnología,Laptop Pro 15,452.63,3,29.57,Web,5
ORD-2408,2025-01-17,CLI-402,España,Tecnología,Monitor 4K Curved,432.18,2,31.9,Tienda Física,3
ORD-2409,2025-05-09,CLI-433,Argentina,Estilo de Vida,Botella Térmica Inteligente,215.49,1,5.28,Web,5
ORD-2410,2025-08-05,CLI-119,España,Tecnología,Auriculares Noise-Cancelling,526.15,2,32.3,App,3
ORD-2411,2025-03-02,CLI-464,Chile,Tecnología,Smartwatch Series Z,1000.29,2,56.29,Web,2
ORD-2412,2025-04-14,CLI-406,Argentina,Tecnología,Laptop Pro 15,1015.41,1,63.43,App,1
ORD-2413,2025-02-11,CLI-327,México,Estilo de Vida,Set de Teclado Mecánico,33.82,1,3.41,Web,5
ORD-2414,2025-01-25,CLI-146,Colombia,Tecnología,Smartwatch Series Z,837.55,3,53.73,Web,5
ORD-2415,2025-02-08,CLI-261,Colombia,Tecnología,Smartwatch Series Z,330.09,2,27.15,Web,3
ORD-2416,2025-10-18,CLI-164,España,Tecnología,Smartphone Alpha,1194.81,1,74.12,Tienda Física,5
ORD-2417,2025-05-11,CLI-423,Colombia,Tecnología,Auriculares Noise-Cancelling,267.89,3,25.66,App,5
ORD-2418,2025-08-17,CLI-423,España,Tecnología,Smartphone Alpha,518.18,1,33.32,Web,5
ORD-2419,2025-04-18,CLI-112,España,Estilo de Vida,Lámpara LED Escritorio,52.24,1,5.87,Web,4
ORD-2420,2025-06-21,CLI-282,España,Tecnología,Auriculares Noise-Cancelling,1025.08,2,63.51,Web,5
ORD-2421,2025-04-12,CLI-409,Chile,Tecnología,Smartwatch Series Z,346.18,1,25.82,Tienda Física,4
ORD-2422,2025-12-20,CLI-425,España,Tecnología,Auriculares Noise-Cancelling,564.06,2,43.07,Web,4
ORD-2423,2025-01-12,CLI-290,México,Tecnología,Smartwatch Series Z,1164.63,2,64.76,Web,2
ORD-2424,2025-10-02,CLI-126,Chile,Estilo de Vida,Botella Térmica Inteligente,88.72,1,7.88,App,2
ORD-2425,2025-04-11,CLI-370,España,Tecnología,Smartphone Alpha,813.13,1,46.44,Web,5
ORD-2426,2025-02-13,CLI-283,España,Tecnología,Smartwatch Series Z,400.88,2,26.23,Web,3
ORD-2427,2025-11-01,CLI-267,España,Estilo de Vida,Silla Gaming X,110.58,3,10.65,Tienda Física,5
ORD-2428,2025-01-17,CLI-116,España,Estilo de Vida,Mochila Ergonómica,215.75,3,11.78,Web,2
ORD-2429,2025-11-26,CLI-314,México,Tecnología,Monitor 4K Curved,857.95,2,51.26,Web,4
ORD-2430,2025-02-26,CLI-363,España,Tecnología,Laptop Pro 15,372.04,1,26.26,Web,3
ORD-2431,2025-11-07,CLI-401,España,Tecnología,Auriculares Noise-Cancelling,851.65,2,54.75,App,4
ORD-2432,2025-10-30,CLI-405,Argentina,Estilo de Vida,Silla Gaming X,201.52,1,11.72,Web,5
ORD-2433,2025-01-12,CLI-464,México,Estilo de Vida,Set de Teclado Mecánico,272.9,1,4.57,Web,5
ORD-2434,2025-11-14,CLI-305,Argentina,Estilo de Vida,Set de Teclado Mecánico,136.24,3,5.62,Tienda Física,5
ORD-2435,2025-03-21,CLI-393,México,Tecnología,Monitor 4K Curved,1107.16,2,64.15,Web,5
ORD-2436,2025-08-04,CLI-312,México,Tecnología,Monitor 4K Curved,396.35,2,27.44,Web,1
ORD-2437,2025-12-05,CLI-245,España,Tecnología,Monitor 4K Curved,345.89,3,28.66,Web,4
ORD-2438,2025-09-21,CLI-350,España,Tecnología,Smartphone Alpha,444.48,3,33.96,Web,4
ORD-2439,2025-05-29,CLI-221,España,Tecnología,Laptop Pro 15,1023.87,1,60.79,App,3
ORD-2440,2025-03-22,CLI-271,España,Estilo de Vida,Set de Teclado Mecánico,278.34,1,5.76,Web,5
ORD-2441,2025-08-03,CLI-446,Colombia,Tecnología,Auriculares Noise-Cancelling,732.72,1,44.59,Web,4
ORD-2442,2025-07-17,CLI-213,Argentina,Estilo de Vida,Silla Gaming X,53.16,1,4.18,Web,4
ORD-2443,2025-07-19,CLI-275,Colombia,Tecnología,Monitor 4K Curved,576.38,1,42.55,Tienda Física,5
ORD-2444,2025-01-25,CLI-378,España,Tecnología,Monitor 4K Curved,714.07,1,48.56,Tienda Física,5
ORD-2445,2025-03-30,CLI-116,España,Estilo de Vida,Set de Teclado Mecánico,283.63,1,6.02,App,4
ORD-2446,2025-09-25,CLI-260,España,Tecnología,Smartwatch Series Z,1070.51,1,65.53,App,4
ORD-2447,2025-05-23,CLI-114,España,Estilo de Vida,Silla Gaming X,73.57,1,7.94,Web,5
ORD-2448,2025-02-28,CLI-196,Argentina,Estilo de Vida,Silla Gaming X,154.37,1,5.4,App,3
ORD-2449,2025-12-31,CLI-424,Colombia,Estilo de Vida,Botella Térmica Inteligente,84.12,3,3.33,Web,4
